measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2008,31330.22806139488,35463.08762316985,22372.795471106892
1,Deaths,1,Global,2,Female,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2008,22361.981760107392,24864.77871525225,17910.58389809283
1,Deaths,1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2008,53692.20982150226,58945.85209990244,42449.20051501147
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,1,Number,2006,8507.044157400083,9805.55263105681,6722.054888171036
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,1,Number,2006,470293.09256069834,486966.68799741514,446242.1431574137
1,Deaths,1,Global,3,Both,22,All ages,429,Breast cancer,1,Number,2006,478800.13671809854,495684.51737904735,454895.2335842612
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,1,Number,2006,236865.50245540694,250187.0991350669,222123.09412760873
1,Deaths,1,Global,3,Both,22,All ages,432,Cervical cancer,1,Number,2006,236865.50245540694,250187.0991350669,222123.09412760873
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,1,Number,2006,68644.9817311941,72755.13415587606,60390.7881090976
1,Deaths,1,Global,3,Both,22,All ages,435,Uterine cancer,1,Number,2006,68644.9817311941,72755.13415587606,60390.7881090976
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,1,Number,2006,308350.85946041194,326504.22678921756,275801.8143018467
1,Deaths,1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,2006,308350.85946041194,326504.22678921756,275801.8143018467
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,1,Number,2006,403900.8844714688,417653.12473953585,384103.2421491575
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,1,Number,2006,350143.03589771176,366908.46954354935,320268.3159205177
1,Deaths,1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2006,754043.9203691797,780802.9619537462,711452.7920262868
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,1,Number,2006,92315.94406152997,96533.00212270042,87985.69373729288
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,1,Number,2006,44934.86816902359,47488.59908682422,41901.11600779086
1,Deaths,1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2006,137250.81223055354,142893.07491489538,130546.40687104697
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,1,Number,2006,42715.37498015576,46076.1407211088,39667.91507295579
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,1,Number,2006,18176.343131807727,19504.926604383163,16857.284406707728
1,Deaths,1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2006,60891.71811196336,64719.46523651541,57310.72231774846
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,1,Number,2006,50295.50699203301,54145.77333659064,46945.282688876796
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,1,Number,2006,11502.707557813117,14129.796762620696,9960.772768117276
1,Deaths,1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2006,61798.214549846125,65576.27796424425,57829.15042614843
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2006,51753.04527281816,59182.64246606695,40508.16267272547
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2006,73218.19697655103,81786.85717245472,61353.51476119356
1,Deaths,1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2006,124971.24224936926,138188.42411471513,107823.78171552194
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,1,Number,2006,169606.95412694014,175194.30662984206,163081.2403852211
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,1,Number,2006,150032.74617072375,157605.1805417405,137765.29526355458
1,Deaths,1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2006,319639.7002976637,331064.93361687486,301793.6661002408
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,1,Number,2006,27460.738693162486,29379.748693393245,25209.707398726656
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,1,Number,2006,21532.6561746679,23518.14279764659,19278.58846591662
1,Deaths,1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2006,48993.39486783035,51909.16980738459,45372.88797546705
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,1,Number,2006,20031.6913498292,22055.38884919503,16943.720647279828
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,1,Number,2006,15575.680242009375,16676.667790432588,13625.856784366657
1,Deaths,1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2006,35607.37159183856,38319.9144820532,31134.09800633506
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,1,Number,2006,137749.31383613253,146795.9932436401,127274.20151984555
1,Deaths,1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2006,137749.31383613253,146795.9932436401,127274.20151984555
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,1,Number,2006,8627.67844239326,8951.13321480435,8323.52583768907
1,Deaths,1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2006,8627.67844239326,8951.13321480435,8323.52583768907
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,1,Number,2006,74106.04788128487,76176.5143000286,71412.9533377894
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,1,Number,2006,41135.02050643922,43228.57575395431,38187.640863772984
1,Deaths,1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2006,115241.06838772411,118900.38476662574,110012.43109302234
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,1,Number,2006,117675.05647098023,125065.01143674903,109621.9260572686
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,1,Number,2006,42649.853559839954,44885.62646474294,38415.322393842354
1,Deaths,1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,2006,160324.91003082015,168737.93459163822,149516.90777529814
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2006,105165.64676806724,125620.63393240697,83571.9427236949
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2006,85038.54040629466,92439.27045637414,75551.55836865473
1,Deaths,1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2006,190204.1871743619,215595.1772165923,165110.2606844647
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,1,Number,2006,11426.098041921632,12251.188494878223,10358.168851110619
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,1,Number,2006,19226.68625127519,21710.261147364807,17166.85321536085
1,Deaths,1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,2006,30652.784293196826,32957.67724053402,28072.3825932089
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,1,Number,2006,15826.569275314323,16619.094367693935,14961.478127264423
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,1,Number,2006,5654.907259784374,6328.044418209399,5188.271804937373
1,Deaths,1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,2006,21481.47653509869,22392.43305812221,20289.261137073965
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,1,Number,2006,16765.27409636809,22748.680412377707,11875.11156326006
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,1,Number,2006,10741.400057584091,13138.38286218029,7883.843755048504
1,Deaths,1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2006,27506.67415395217,34692.10194424546,21092.477269383755
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2006,113263.85134576472,127922.46160532991,106856.67431841003
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2006,82581.41189965677,88582.51862899798,75955.06676975616
1,Deaths,1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2006,195845.26324542135,213819.87184138692,183019.37592147183
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,1,Number,2006,39169.71313632953,42816.04431564639,34991.39222274654
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,1,Number,2006,36018.3620312526,39998.40140066695,32007.821382705686
1,Deaths,1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,2006,75188.07516758211,79931.14481028833,68259.11418367307
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,1,Number,2006,153999.5341261229,179761.00137103783,128658.48614409183
1,Deaths,1,Global,2,Female,22,All ages,487,Leukemia,1,Number,2006,123379.65647826539,135630.67879771948,106426.38124184389
1,Deaths,1,Global,3,Both,22,All ages,487,Leukemia,1,Number,2006,277379.1906043886,305611.5745229572,245246.2293158639
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,1,Number,2004,328452.336390974,354291.5735272094,302402.76737560745
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,1,Number,2004,129021.02737724531,145078.905934369,87826.60889847681
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,2004,457473.3637682191,490359.24195126607,412002.58170812577
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,1,Number,2004,602683.6255603489,673579.5863585648,493948.7987800078
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,1,Number,2004,322452.47840705235,343090.5389125429,292572.14427301113
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,2004,925136.1039674017,993405.129860371,801778.016507811
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,1,Number,2004,230824.60774838296,244894.76234694468,217274.58376241903
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,1,Number,2004,105347.843666855,113382.1261827558,97334.54781780754
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,2004,336172.4514152382,356672.1873851845,317087.64742440253
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,1,Number,2004,80719.74569805029,84459.52684417531,77127.48620041054
1,Deaths,1,Global,2,Female,22,All ages,423,Larynx cancer,1,Number,2004,12249.136019437705,14096.760046340869,10110.814556813615
1,Deaths,1,Global,3,Both,22,All ages,423,Larynx cancer,1,Number,2004,92968.88171748816,97012.30776787967,88273.38727950702
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2004,1020495.5800406404,1066733.9249066066,975116.1708896578
1,Deaths,1,Global,2,Female,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2004,428446.9660702337,451142.84532374085,397456.52610883024
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2004,1448942.546110874,1504709.172658104,1382295.8484665398
1,Deaths,1,Global,1,Male,22,All ages,489,Other malignant neoplasms,1,Number,2006,77427.8344509893,88626.533079519,69788.88592464416
1,Deaths,1,Global,2,Female,22,All ages,489,Other malignant neoplasms,1,Number,2006,77495.60737610617,89020.74102745707,70464.38770390638
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2006,154923.4418270956,170402.66045588054,143397.6647304626
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,1,Number,2006,17842.5040673004,23063.854940242476,15553.222348087025
1,Deaths,1,Global,2,Female,22,All ages,490,Other neoplasms,1,Number,2006,14620.626794846645,15781.28716996365,12640.764180320879
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,2006,32463.130862147063,37846.9166342321,28815.558268951856
1,Deaths,1,Global,1,Male,22,All ages,1008,Eye cancer,1,Number,2007,4490.737474644714,5642.229016987982,3270.3969388756723
1,Deaths,1,Global,2,Female,22,All ages,1008,Eye cancer,1,Number,2007,4219.341503702064,5259.32646534521,3249.346807212757
1,Deaths,1,Global,3,Both,22,All ages,1008,Eye cancer,1,Number,2007,8710.078978346784,10154.256267348328,7055.902170575145
1,Deaths,1,Global,1,Male,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2007,21363.525152039583,28999.440653192632,16957.66639713083
1,Deaths,1,Global,2,Female,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2007,18468.35049395879,21947.40757617792,15696.06461025494
1,Deaths,1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2007,39831.87564599836,47619.59186850142,34407.582019881855
1,Deaths,1,Global,1,Male,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2007,30810.161789188198,34776.714685982355,22109.852352208814
1,Deaths,1,Global,2,Female,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2007,22049.322075606,24346.415268715904,17415.101157651607
1,Deaths,1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2007,52859.483864794216,58288.62679264478,41678.70842715709
1,Deaths,1,Global,1,Male,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2008,2165.307068557591,2377.7649715971106,1965.0436599274328
1,Deaths,1,Global,2,Female,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2008,1744.9761663902673,2063.7792632497217,1476.3807720904276
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2008,3910.2832349478617,4338.1149141973,3492.03244688018
1,Deaths,1,Global,1,Male,22,All ages,1029,Total cancers,1,Number,2008,4389281.91534606,4578394.581997833,4195057.552340994
1,Deaths,1,Global,2,Female,22,All ages,1029,Total cancers,1,Number,2008,3274908.056025366,3423565.5127671612,3037540.429829006
1,Deaths,1,Global,3,Both,22,All ages,1029,Total cancers,1,Number,2008,7664189.971371416,7943860.147957248,7322199.250132886
1,Deaths,1,Global,1,Male,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2008,4367681.296010186,4555777.793017081,4174485.07839209
1,Deaths,1,Global,2,Female,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2008,3258181.3038610467,3405980.749539207,3021924.1300481022
1,Deaths,1,Global,3,Both,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2008,7625862.599871246,7904219.044641135,7285865.949695609
1,Deaths,1,Global,1,Male,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2007,2096.4870467720193,2300.4838532642416,1907.2102031199177
1,Deaths,1,Global,2,Female,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2007,1699.1112977103912,2001.5586679548446,1441.4651797161434
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2007,3795.598344482411,4193.4266611669345,3390.5206323594653
1,Deaths,1,Global,1,Male,22,All ages,1029,Total cancers,1,Number,2007,4288321.739680285,4480789.397032545,4096201.389789302
1,Deaths,1,Global,2,Female,22,All ages,1029,Total cancers,1,Number,2007,3213095.078796545,3360558.0110001606,3004843.6124204085
1,Deaths,1,Global,3,Both,22,All ages,1029,Total cancers,1,Number,2007,7501416.81847683,7782759.359630902,7173863.289048259
1,Deaths,1,Global,1,Male,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2007,4267585.24015457,4458937.613710194,4074560.145168383
1,Deaths,1,Global,2,Female,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2007,3196943.549558324,3343303.7040556194,2989992.379227123
1,Deaths,1,Global,3,Both,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2007,7464528.789712905,7743981.409167677,7139223.794376534
1,Deaths,1,Global,1,Male,22,All ages,1008,Eye cancer,1,Number,2010,4673.311664343928,5914.73655669148,3380.737406012549
1,Deaths,1,Global,2,Female,22,All ages,1008,Eye cancer,1,Number,2010,4456.426185442176,5663.808541912295,3395.8436765177166
1,Deaths,1,Global,3,Both,22,All ages,1008,Eye cancer,1,Number,2010,9129.737849786117,10644.925434756826,7395.257728440118
1,Deaths,1,Global,1,Male,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2010,22430.952947769798,30503.24817967598,18089.688678618695
1,Deaths,1,Global,2,Female,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2010,18946.8006671466,22715.421827310958,16315.787711685058
1,Deaths,1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2010,41377.753614916415,49942.45694899955,36036.6773438709
1,Deaths,1,Global,1,Male,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2010,32221.545410771138,36420.20257882598,23212.224770557154
1,Deaths,1,Global,2,Female,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2010,22734.833249061667,24906.664390883983,18338.966207362377
1,Deaths,1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2010,54956.37865983279,60465.38019688635,43603.11674939866
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,1,Number,2006,323264.02763508953,346187.27368956304,302199.0006989371
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,1,Number,2006,124390.04010464044,139904.19647173784,87192.60553784853
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,2006,447654.06773972954,478726.86981710006,405381.4757883341
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,1,Number,2006,583303.6164001705,651876.761648098,480082.06487106613
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,1,Number,2006,309880.79459199536,328323.55705430906,277647.25418371585
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,2006,893184.4109921658,962997.5031291611,778735.0240203945
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,1,Number,2006,236151.83971000218,253127.24209448657,221834.9210232599
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,1,Number,2006,109286.16263725508,119035.7871519359,100490.9516753754
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,2006,345438.00234725716,369669.2746882163,325331.151744205
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,1,Number,2005,8143.142567489111,9373.563433704812,6669.547715602935
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,1,Number,2005,463972.87262391974,481846.2670013932,440004.69356261374
1,Deaths,1,Global,3,Both,22,All ages,429,Breast cancer,1,Number,2005,472116.0151914084,489849.41468519176,448588.0435566159
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,1,Number,2005,236119.8346364813,248905.8779785986,221623.03160085436
1,Deaths,1,Global,3,Both,22,All ages,432,Cervical cancer,1,Number,2005,236119.8346364813,248905.8779785986,221623.03160085436
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,1,Number,2005,68560.37450462228,72635.19536798476,60317.78569668028
1,Deaths,1,Global,3,Both,22,All ages,435,Uterine cancer,1,Number,2005,68560.37450462228,72635.19536798476,60317.78569668028
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,1,Number,2005,303452.2678367964,321253.8237441151,271891.89675619535
1,Deaths,1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,2005,303452.2678367964,321253.8237441151,271891.89675619535
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,1,Number,2005,400785.8471367111,413775.4088220376,384286.35006859206
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,1,Number,2005,349094.1469863103,366314.8145003131,320592.56768970063
1,Deaths,1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2005,749879.9941230218,776386.0500427239,712796.915995004
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,1,Number,2005,90837.63435147908,94721.22710158798,86646.63374696908
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,1,Number,2005,44112.274951678955,46392.10261030861,41072.94707702666
1,Deaths,1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2005,134949.90930315806,140166.74468502463,128866.9422474183
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,1,Number,2005,43159.625421834484,46165.09150962495,40285.455853933134
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,1,Number,2005,18508.785849673222,19834.759723318326,17156.360053784963
1,Deaths,1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2005,61668.411271507786,65179.840456160266,58373.85498842917
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,1,Number,2005,49615.94780605141,53419.594616660994,46325.00632498227
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,1,Number,2005,11223.74532411757,13783.534782483326,9747.11353495736
1,Deaths,1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2005,60839.69313016903,64722.05046585683,57286.35533888883
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2005,51015.58907016788,58037.05607176943,40696.447312192286
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2005,72711.4277445194,81394.18981825854,61561.61428873198
1,Deaths,1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2005,123727.01681468723,136299.3785105973,107003.41035880237
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,1,Number,2005,165450.22865249187,170733.2937431271,158564.19096570596
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,1,Number,2005,146309.12349444913,153516.31769602443,134850.44838505855
1,Deaths,1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2005,311759.352146941,322332.8020081583,295521.0972144899
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,1,Number,2005,26718.20558276353,28703.547097517054,24557.86914108518
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,1,Number,2005,21187.560383112635,23211.23343990409,19057.02324276708
1,Deaths,1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2005,47905.76596587614,50688.997351428865,44451.61573796936
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,1,Number,2005,19497.103316778044,21929.916384771543,16468.728898093086
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,1,Number,2005,15207.33267041616,16307.950640835268,13556.659806389487
1,Deaths,1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2005,34704.43598719421,37639.5696026866,30833.79228433055
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,1,Number,2005,135332.48209084678,143478.73824539728,126066.0427100689
1,Deaths,1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2005,135332.48209084678,143478.73824539728,126066.0427100689
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,1,Number,2005,8628.39240332059,8941.831822722146,8322.877481675436
1,Deaths,1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2005,8628.39240332059,8941.831822722146,8322.877481675436
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,1,Number,2005,72848.71193661784,74805.53719432789,70612.68651012256
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,1,Number,2005,40634.506416766715,42671.02229340287,37721.46114711199
1,Deaths,1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2005,113483.21835338444,116892.40515533354,108754.39101340862
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,1,Number,2005,117170.85472658165,123341.91885714166,110496.91663825625
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,1,Number,2005,42281.72711556722,44737.83220736636,38082.74059495735
1,Deaths,1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,2005,159452.58184214905,166901.09685553474,149194.1288567584
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2005,103834.20239913584,125866.01906654809,82616.89070043736
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2005,83571.1510510146,91557.6806691266,74278.21296171319
1,Deaths,1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2005,187405.35345015043,210157.32120684488,162824.01581807638
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,1,Number,2005,10983.606769900884,11808.608798581357,10163.554815263204
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,1,Number,2005,18976.641496599517,21578.14937165919,17025.22593373508
1,Deaths,1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,2005,29960.248266500406,32463.00181334218,27501.94894702201
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,1,Number,2005,15314.24081445012,16053.405709980781,14513.690473341885
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,1,Number,2005,5467.107670842311,6113.929944305064,5028.86491931396
1,Deaths,1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,2005,20781.34848529243,21638.49339279179,19635.9605514653
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,1,Number,2005,16886.42470711768,22789.91338692305,11970.139574243625
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,1,Number,2005,10823.453105409722,13206.309214919615,7966.595645020691
1,Deaths,1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2005,27709.87781252739,34676.781317853536,21364.465747720096
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2005,112096.63965465564,126601.07491024525,105833.5689474973
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2005,81775.31856345844,88045.18657696569,75556.98857226451
1,Deaths,1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2005,193871.95821811404,211775.49285192037,182614.56943849463
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,1,Number,2005,38438.76133497107,41982.97669282998,34333.12548659055
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,1,Number,2005,35468.68253887273,39009.54959987081,31767.215152368168
1,Deaths,1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,2005,73907.44387384379,78407.25579232177,67384.49359466707
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,1,Number,2005,153782.60264067812,178799.89473980817,127994.00237092156
1,Deaths,1,Global,2,Female,22,All ages,487,Leukemia,1,Number,2005,123662.26017757035,135005.82895257312,107375.9134233863
1,Deaths,1,Global,3,Both,22,All ages,487,Leukemia,1,Number,2005,277444.8628182485,305051.8752440082,245889.97965909867
1,Deaths,1,Global,1,Male,22,All ages,489,Other malignant neoplasms,1,Number,2005,76169.38866299129,86992.72535342831,68691.27974894067
1,Deaths,1,Global,2,Female,22,All ages,489,Other malignant neoplasms,1,Number,2005,76480.54901762858,88476.64419799382,69410.10305917481
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2005,152649.9376806198,169258.31599030306,141928.89714478128
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,1,Number,2005,17264.899288738376,22481.799728232163,15163.091304202337
1,Deaths,1,Global,2,Female,22,All ages,490,Other neoplasms,1,Number,2005,14156.098841706276,15229.809401435998,12331.642513274113
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,2005,31420.998130444677,36791.478587959835,28077.220115205262
